 Network trials_ros  Creating
 Network trials_ros  Created
 Container trials-all-1  Creating
 Container trials-all-1  Created
Attaching to trials-all-1
trials-all-1  | [INFO] [launch]: All log files can be found below /root/.ros/log/2023-10-29-01-08-33-891807-12273f32b1a0-1
trials-all-1  | [environment-3] [INFO] [1698541731.263417528] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541731.271875796] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541731.275957442] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.281421969] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.287150472] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541731.293047962] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541731.297999533] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541731.306394806] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.310433456] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.320871552] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.325186178] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.329317820] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.322005453] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541731.338200051] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.345045458] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.350379996] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541731.357616369] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541731.361666018] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541731.358260313] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.362125978] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.369714321] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541731.373458997] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.391252455] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541731.398495828] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.404689291] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541731.409906840] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541731.416771245] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541731.420017964] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.425431495] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541731.433429802] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541731.437119482] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541731.439792251] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541731.447557578] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.457136749] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.460837428] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.473091367] [arm]: not ready
trials-all-1  | [environment-3] [INFO] [1698541731.478254919] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541731.480065763] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.488281051] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.490798833] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541731.494741491] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.501185933] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541731.515059731] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541731.519216371] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698541731.518454437] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.534559042] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.538665687] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541731.546752986] [coordinator]: The time of execution of above program is:1.6176044940948486
trials-all-1  | [arm-1] [INFO] [1698541731.551941537] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541731.556214167] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541731.554929278] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541731.559089918] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541731.567996146] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.572093791] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.585746609] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541731.598611494] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541731.603270091] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541731.607005767] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541731.600491332] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.605284916] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541731.609796526] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.629526817] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.633549468] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541731.629653806] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541731.634700368] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541731.647464263] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.661258068] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.665610691] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541731.668924404] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.693576269] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.697871897] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541731.715384380] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541731.716989241] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541731.732353910] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541731.732835868] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.739508290] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541731.746563679] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541731.751556247] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541731.756867787] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698541731.764391135] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.768383789] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.781141684] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.787610124] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.791655773] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541731.785210332] [coordinator]: The time of execution of above program is:1.8553099632263184
trials-all-1  | [coordinator-2] [INFO] [1698541731.789493961] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541731.793501613] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541731.820689258] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.829624485] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541731.833820121] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541731.850819649] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.868343131] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541731.876858393] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541731.887911436] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541731.892160068] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541731.895932741] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541731.894571859] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541731.898855488] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.916707942] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541731.929870801] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541731.930496747] [robot]: door closed
trials-all-1  | [coordinator-2] [INFO] [1698541731.940448885] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [robot-6] [INFO] [1698541731.952185869] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541731.955887548] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541731.958549317] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541731.980696399] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541731.982860212] [coordinator]: The time of execution of above program is:2.057856321334839
trials-all-1  | [coordinator-2] [INFO] [1698541731.987561804] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541731.991765440] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541731.986811869] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541731.998564851] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541732.003472426] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541732.007713060] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541732.015752365] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541732.035649644] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541732.039496312] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541732.049039486] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541732.052387197] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541732.056600833] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541732.070710613] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541732.073850341] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541732.080245788] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541732.087578154] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541732.098627199] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541732.107514430] [robot]: door closed
trials-all-1  | [robot-6] [INFO] [1698541732.115271760] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541732.124679946] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541732.129174558] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541732.137616828] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541732.135226034] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541732.141839462] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541732.148758864] [coordinator]: The time of execution of above program is:2.236011028289795
trials-all-1  | [arm-1] [INFO] [1698541732.160339863] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541732.165972376] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541732.166749309] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541732.181636021] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541732.190118288] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541732.202456221] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541732.205156988] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541732.208985657] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541732.218783810] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541732.236976237] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541732.241112879] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541732.245419506] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541732.257874430] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541732.261882083] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541732.272692148] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541732.277983691] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541732.284718109] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541732.290751587] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541732.315711429] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541732.320731995] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541732.330338164] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541732.343057064] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698541732.351017376] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541732.351017376] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541732.355662974] [coordinator]: The time of execution of above program is:2.4495015144348145
trials-all-1  | [arm-1] [INFO] [1698541732.364699193] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541732.376593165] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541732.382325669] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541732.382466657] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541732.392297807] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541732.418708523] [robot]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541732.424379033] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541732.426700832] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541732.436569979] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541732.453886481] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541732.455423349] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541732.475521611] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541732.481523092] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541732.489223426] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541732.500405459] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541732.501302382] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541732.505828990] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541732.530249879] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541732.536786314] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541732.539301096] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541732.544855616] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541732.550549124] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541732.555650682] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [robot-6] [INFO] [1698541732.564117950] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541732.565223855] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698541732.569207510] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541732.581086483] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541732.585036142] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541732.588524840] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541732.581986405] [coordinator]: The time of execution of above program is:2.6636271476745605
trials-all-1  | [coordinator-2] [INFO] [1698541732.585703084] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698541732.593222434] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541732.604346472] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541732.604502459] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541732.609707009] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541732.631132156] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541732.636906657] [robot]: Action: a_navto
